,Unnamed: 0.1,Unnamed: 0,id,sentiment,text,topic,ip
243,,,1656424120513355778,-1,Mdrrr à cette allure autant être un délinquant qu'être un honnête citoyen https://t.co/6GRJ970KJE,['allure'],92.184.124.50
244,,,1656029662395392002,-1,"@GuyonvarchC @Francois_Ruffin @JLMelenchon Étonnant Chiffre pour la Bourgogne France Comté ! En fonctionnement.
C'est énorme. Ils consomment des euros ? Ils les mangent ?",['comte'],92.184.124.50
245,,,1655332863275851778,-1,"Mon frère remonte la généalogie de mon mec et la piste s'arrête à une mère qui a eu un enfant ""de père inconnu"" en 1870, à 18 ans. 
Et j'ai beaucoup de peine en pensant à elle qui a dû élever son enfant seule, non mariée, à cette époque.","['arbre', 'ulterieur']",92.184.124.50
246,,,1656598851862552578,-1,Ne diffusez surtout pas : dessin censuré par LREM!🤣🤣🤣 https://t.co/fpxkInJHW9,['biden'],92.184.124.50
247,,,1657533279979855874,1,"Sa voix nue hurle
dans le vent
tout est calme dans des mots effrayants

Le temps, tel un bourreau
se soumet en faisant taire 
la sensation dans la gorge
qu'il noie

Elle ne cède pas
à la peur de
s'accrocher à l'espoir
qu'un jour sa #qualité de voix,
ses mots trouveront leur place https://t.co/FWQ5EXx3vZ",['sensation'],92.184.124.50
248,,,1656378350925930498,1,"@Ereminette Oui, il peut (l'exception étant les rois de France qui selon les lois fondamentales ne pouvaient pas abdiquer, ni renoncer par avance à la couronne). Mais au nom de quoi devrait-il le faire ?",['apte'],92.184.124.50
249,,,1655687572545232898,-1,Il a cru que en mettant une musique triste + vidéo avec sa mère ça allait nous attendrir bon vent 👋🏾 voleur https://t.co/HlZP2PGK1r,['voleur'],92.184.124.50
250,,,1656840879175262210,-1,"Un premier bébé né de l’ADN de trois parents au Royaume-Uni

https://t.co/c3kIKoUTQT
La nature risque de leur jouer des tours…
C’est des humains modifiés ça… ont sait pas ce que ça peux faire dans l’avenir.
Rendu là c’est se prendre pour Dieu. https://t.co/PKipuE9wnh https://t.co/bNTFn93cX7","['nature', 'bebe']",92.184.124.50
251,,,1656785783334789122,-1,"Le gouvernement espionne, harcèle, torture et tue des milliers de personnes ciblées en utilisant la technologie Haarp. Le silence sur ce scandale est assourdissant.
#quotidien  #tpmp #hdpros #poupettekenza 
#nupes #eelv",['technologie'],92.184.124.50
252,,,1655906470385311746,-1,"Les discussions au sujet du billet de 20$ m'ont fait réaliser qu'avec le retrait annoncé de l'effigie de Laurier sur le 5$, il n'y aura plus
aucun Canadien français sur l'argent canadien. Mais on vient de décider d'y mettre un monsieur britannique qui n'a jamais habité ici.",['macdonald'],92.184.124.50
253,,,1657444826130837505,-1,@khalice03 @mb_bouh @PhoenixSo4 @Oxitan30 La seul personne qui crée une haine contre les clandestin noir en egypte c´est toi!!! Je suis actuellement dans MON Pays et j´ai vu le changement. Alors qu´avant tout se passait bien. A cause des afro descendant déraciné vivant en Europe en quête de reconnaissance des Blanc,['clandestin'],92.184.124.50
254,,,1654769044229173249,0,"@emehlan I made plenty for french regions... (No, there's no politics behind this, why would you think that?) https://t.co/lRhQIgPImV",['couleur'],92.184.124.50
255,,,1657151179120422913,1,@nagi78_ Appel le service client,['service_client'],92.184.124.50
256,,,1657445013570084867,1,"@Rayann_ne Alors je suis plus en prépa depuis cette année mais quand j’y étais oui on avait 2h d’anglais obligatoires par semaine, globalement c’est comme au lycée, et ça compte pas énormément aux concours par rapport aux matières scientifiques","[""ecole_d'ingenieur""]",92.184.124.50
257,,,1657475349729402883,1,@cassouman40 @ladepechedumidi Merci pour cette phrase que je note.,['litterature'],92.184.124.50
258,,,1657080434197422083,1,@BruceFlopWayne Cacahuète enrobée,['cacahuete'],92.184.124.50
259,,,1655715953152253955,-1,@Loick_glr1 @__unknownboi @JojoLeGentil C’est l’heure de l’apéro donc tu me laisse bon,['journal'],92.184.124.50
260,,,1657171532332818435,1,Même dans mes plus beaux rêves je n'aurais jamais osé imaginer une saison comme celle-ci,['carton'],92.184.124.50
261,,,1655319706901815298,1,Si on se fie à ton drapeau c’est toi qui leur fais manger ça peut-être ils sont juste polis et courtois https://t.co/tMsAp149zb,['drapeau'],92.184.124.50
262,,,1657083177070911491,1,"Réunion productive avec le ministre @masanobu_ogura sur les implications sanitaires de l'isolement social et de la solitude, en particulier chez les aînés, les femmes, les jeunes et les groupes vulnérables. Continuons à travailler ensemble sur cet enjeudans nos deux pays. https://t.co/hdlhukY8cP",['solitude'],92.184.124.50
263,,,1656083756971614211,-1,"@Celtics_Fra On joue en fer a cheval donc forcément quand t’es à 7m du panier, pas évident de prendre des rebonds…",['cheval'],92.184.124.50
264,,,1655360053640060931,1,"Je crois qu'on se rend pas encore compte qu'on va bientôt vivre la meilleure époque du jeu vidéo en ligne que va être GTA 6, j'ai tellement hâte d'enfin pouvoir passer mes nuits entière sur un jeu et juste m'amuser",['jeu_video'],92.184.124.50
265,,,1655317301053235201,-1,@Nicolas1979g @Renaissance @EmmanuelMacron Pour une france nouvelle toujours plu d'extrême droite.,['barbecue'],92.184.124.50
266,,,1656781119730098176,-1,@Fnac eh W’Allah demain grosse descente chez vous après mon cours de philo je vais être encore plus de mauvaise humeur https://t.co/mDs7cHjjrc,['humeur'],92.184.124.50
267,,,1657488775528734724,-1,@AlexDS78 En même temps vu les interdictions de stade que les ultra se sont pris depuis le titre obtenus c’était prévisible la diminution de l’intérêt quand tu détruit la racine l’arbre ne pousse pas,['racine'],92.184.124.50
268,,,1655634281396330500,-1,@Doflashin Tu joues pas pac man toi,['pacman'],92.184.124.50
269,,,1656925878725533700,-1,"🇺🇸🔥📺Le Président Trump a mis le feu sur la chaine CNN, cela a été une victoire totale pour lui dans tous les domaines.👊/ 🔥📺President Trump set CNN on fire, it was a total victory for him in all areas.👊 https://t.co/NLZUCB4qCr",['trump'],92.184.124.50
270,,,1657478548406296580,-1,"l'Italie, il a une super voix, mais j'aime pas la chanson du tout, clairement la chanson typique de lover sans relief 🥲 Domage !

(Par contre le t-shirt a paillettes, c'est bo mais ça doit piquer TwT)",['grain'],92.184.124.50
271,,,1655373217068994561,-1,"Arrivée de l'armée du désert du #Polisario sur les rives de l'océan Atlantique du Sahara Occidental occupé.
Que Dieu leur accorde la victoire et les protège.

#SaharaOccidental #Resistance https://t.co/I49sfhGrFC",['desert'],92.184.124.50
272,,,1655346487180550149,0,Wesh c’est quoi cette dinguerie?? 😨😨 https://t.co/XMiOrvlKSL,['menage'],92.184.124.50
273,,,1657043433591037957,1,"⛔NE DONNEZ JAMAIS CES DONNÉES ! ⛔
Au Crédit Mutuel, comme dans les autres banques, votre conseiller ne vous demandera jamais vos codes, mots de passe ou identifiants bancaires.
Un message du Crédit Mutuel et de la @FBFFrance.
Plus d'informations ici ➡ https://t.co/JuAlaU84E4 https://t.co/2oLjAklVEb",['credit_mutuel'],92.184.124.50
274,,,1656378964032512005,-1,"C’est amusant venant de lui sachant qu’il n’y a pas qu’une poignée d’opposant mais 80% des français. Ces 80% ne suffirait pas à gagner une élection mais une réelle déculottée. Son déni à lui est consternant et s’il assumait tant que çà son impopularité, il n’aurait pas privatisé https://t.co/9xMPd9PDhL",['touriste'],92.184.124.50
275,,,1657083539995648005,1,"Un boulanger d'origine sri-lankaise qui gagne le prix de la meilleure baguette de Paris, c'est la culture française qui rayonne.
Et c'est formidable. https://t.co/4AnKg62dH0",['baguette'],92.184.124.50
276,,,1656070686312390662,-1,AHDKDBAHAHA on est sur facebook au collège ou quoi https://t.co/R5BfnPyibY,['college'],92.184.124.50
277,,,1656326898291466246,-1,@MMAPropagande C’est bizarre je vois pas de Khamzat Edwards Usman? Lui qui en parlais à chaque fois 🤡🤡🤡,['bizarre'],92.184.124.50
278,,,1656776524991692802,-1,@bbbunnyy_ @tpzrap_ Donc si on dit rien y'a un problème et si on dit qlq chose aussi ??,['alcool'],92.184.124.50
279,,,1657522500010663937,1,"@harel_zenou @MGG_France on parle du jeux qui crée cette banalité d'on tu parle qui a vendu une console a lui tout seul 
c'est l'essence même du jeux vidéo une rejouabilitier infini couplé avec un gameplay si simple que n'importe qui peut comprendre",['jeu_video'],92.184.124.50
280,,,1657089956945223687,-1,".@Fr_Bechieau :Exécutions d’opposants politiques en #Iran, on attend la dénonciation du Président ⁦@EmmanuelMacron⁩ et de l’#Europe ! ⁦@Iran_GOV⁩ Cessez immédiatement toutes les exécutions d’opposants politiques ! @Rfi #HumanRights ⁦⁦⁦@wais_global https://t.co/gEsYcNpWCG",['europe'],92.184.124.50
281,,,1657090837895946240,1,"Conservez vos données… dans un grain de riz !

🖥️  https://t.co/uPr8zLOlDb",['grain'],192.168.1.254
282,,,1656301749991350273,1,"#Suisse 🇨🇭 #Russie 🇷🇺

7.6 milliards d'Euros d'actifs et de réserves de la banque centrale de la Russie sont immobilisés en Suisse.

https://t.co/c3yjfR8ZoG",['centrale'],192.168.1.254
283,,,1656030431936933888,0,@info_Paris_IDF @CATHERI38102730 Ça a failli être un barbecue 🧐😧🤔,['barbecue'],192.168.1.254
284,,,1655361549093986312,-1,Pcq deja un seul épisode jtrouve ca dommage alors que avec Story ça aurait été une saison y avait grv des trucs à exploiter !! Et en plus le niveau d'écriture de Stories est vrmt plus bas que celui de Story...,['episode'],192.168.1.254
285,,,1656805587538128896,-1,@AcrytearsMag @NotButters22 @LadyOfTheOcean1 @Ferahgo684 @slinkescouse @SaltyTanker2 @DickProse @WombatCat1 @SteveEstrada11 @SheriLynBrowne @3inchwillie @BeauBeauBo02 @John10533723 @itisjustmebabe @youknow714 @CALUSA18 @worldmeetjohn @308long @Carmatta1 @LeskoBrandon20 @RobertD38259050 @memequeenkimmy @FemmeVoilet @lanemancini61 @KatChat19 @m_dicey @Flattielover @Shopdogg2 @deciccopad @cherylhart00 @Luckboxwinnerr @Trump_Lost_LOL_ @kali8989 @NonBusi67504446 @miimaewest @KongShlong @whodisdontcare @scumidt @PatriotBob1776 @BivonaCarol @CarlBorman60 @stevenmackeyman @Bn7snortt @DianaCialino @RenayCharlotte @10degBTDC @Andi1381338 @Mr_W_Smith @PissedOffVet6 @TiaRees9 30-year-old alligation with no witnesses except her friends. If it was a problem why didn't she say something back then? https://t.co/LCEOkdfVao,['trump'],192.168.1.254
286,,,1656793888047214592,1,"@Twibby37 @Jordi_Velo Pas besoin, c'est déjà dans les vrais stats. https://t.co/NMLcWyCZPs",['velo'],192.168.1.254
287,,,1657516272102285313,1,"Jeu suivant: Solatorobo

Un action-RPG où l'on contrôle Red, un chasseur de primes sur son mecha, le Dahak.
Red voyage d'île en île dans son vaisseau, l'Asmodeus pour compléter des quêtes avec sa soeur Chocolat.

Voici l'Opening, la chanson est ""And then, to CODA"" par LieN https://t.co/ksV6eUL0sL",['studio'],192.168.1.254
288,,,1655627387709669376,-1,"Plutôt que de hurler à la «théorie du grand remplacement», serait-il possible de répondre aux arguments avancés? Avec des arguments et des faits, sans brandir un épouvantail?

Immigration massive: impossible de débattre sans se faire insulter | JDM https://t.co/SAcBZXn0ZM",['remplacement'],192.168.1.254
289,,,1655637284115341321,-1,@msqlff Jte mens pas ils manquent à personne,['drapeau'],192.168.1.254
290,,,1655721305486811145,-1,"@CormierVero Apparemment il a décidé de faire l’inverse : lui, il reste et nous il nous chasse …
Je crois qu’il va falloir aller chercher le locataire de l’#Elysee pour le déloger comme il nous l’a demandé.

Exécutons son souhait ‼️
#💯jours 
#100jours",['inverse'],192.168.1.254
291,,,1655341180710682624,-1,"La commune a décidé d'exhumer ses restes, puis de les incinérer et de disperser ses cendre en mer afin de mettre fin à ces pèlerinages nauséabonds. Malheureusement cela n'a servi à rien. 3/8
https://t.co/xgCMPY9hEU",['piege'],192.168.1.254
292,,,1656411007940427776,1,Petite balade dans la nature. #RT si tu aimerais me croiser dans les bois. Et dit moi ce que tu me ferais 😈 https://t.co/jqzO5hP1Il,['lingerie'],192.168.1.254
293,,,1656427160775557120,1,"Elle a le jus je vous jure, elle ménage son pied 🥹🥹😭 https://t.co/fbOyHsbLTP",['menage'],192.168.1.254
294,,,1655335338749853696,-1,Mais y a passage en force obligatoire comment les arbitres vont réussir à donner des lancers c'est la question,['stable'],92.184.106.62
295,,,1656392758355951616,1,"@rachele39193616 Mais je pense que c'est psychologique 😅
Mais c'est le seul aliment 🙏😅",['aliment'],92.184.106.62
296,,,1657037665143750656,1,"🦶Imagine je t'emmène avec moi dans la cabine d'essayage pour que je sois servie comme la reine que je suis. Dabord je te fais embrasser mes pieds, puis les sentir jusqu'à ce que je te permette enfin de les nettoyer avec ta langue. Mais ça c'est un privilège que tu ne mérites pas https://t.co/ZBfym5LLzR",['cabine'],92.184.106.62
297,,,1656768563967819776,-1,Batman c’est fini pr toi,['batman'],92.184.106.62
